rs,question,correct,distractor,successRate,question_correct,fill_in_blank,explicit_question,colon_end,what_was_first,true_false,has_img,has_code
183,"Můžeme z obrázku poznat, jestli dvě osoby bydlí ve stejném městě?",ne,ano,67.194,"Můžeme z obrázku poznat, jestli dvě osoby bydlí ve stejném městě? ne",0,1,0,0,0,0,0
183,"Ondra přestal sledovat Julii. Jak změníme obrázek, aby odpovídal situaci?",vymažeme šipku od Ondry k Julii,přidáme šipku od Julie k Ondrovi,70.013,"Ondra přestal sledovat Julii. Jak změníme obrázek, aby odpovídal situaci? vymažeme šipku od Ondry k Julii",0,1,0,0,0,0,0
183,Sleduje Ondra Petra?,ne,ano,76.361,Sleduje Ondra Petra? ne,0,1,0,0,0,0,0
183,Sleduje Eva Julii?,ano,ne,81.71,Sleduje Eva Julii? ano,0,1,0,0,0,0,0
183,Kdo nemá na obrázku žádné predátory?,puštík,ropucha,68.376,Kdo nemá na obrázku žádné predátory? puštík,0,1,0,0,0,0,0
183,Kdo se živí kobylkami?,myš,orel,71.83,Kdo se živí kobylkami? myš,0,1,0,0,0,0,0
183,"Ukazuje schéma, koho jedí kobylky?",ne,"ano, jedí myši",61.749,"Ukazuje schéma, koho jedí kobylky? ne",0,1,0,0,0,0,0
183,Koho podle obrázku loví liška?,myš,puštíka,79.653,Koho podle obrázku loví liška? myš,0,1,0,0,0,0,0
183,Má na obrázku orel nějakého predátora?,ne,ano,70.98,Má na obrázku orel nějakého predátora? ne,0,1,0,0,0,0,0
183,Živí se podle obrázku liška kobylkami?,ne,ano,72.547,Živí se podle obrázku liška kobylkami? ne,0,1,0,0,0,0,0
183,Živí se podle obrázku orel ropuchami?,ano,ne,69.065,Živí se podle obrázku orel ropuchami? ano,0,1,0,0,0,0,0
183,Koho podle obrázku loví puštík i orel?,myš,lišku,75.874,Koho podle obrázku loví puštík i orel? myš,0,1,0,0,0,0,0
183,Živí se podle obrázku orel puštíky?,ne,ano,72.228,Živí se podle obrázku orel puštíky? ne,0,1,0,0,0,0,0
183,"Zjistili jsme, že lišky se občas živí i ropuchami. Jak změníme obrázek, aby byl správně?",přidáme šipku od ropuchy k lišce,odstraníme ropuchu,73.493,"Zjistili jsme, že lišky se občas živí i ropuchami. Jak změníme obrázek, aby byl správně? přidáme šipku od ropuchy k lišce",0,1,0,0,0,0,0
183,"Zjistili jsme, že lišky se občas živí i ropuchami. Kterým směrem přidáme šipku, aby byl obrázek správně?",od ropuchy k lišce,od lišky k ropuše,61.922,"Zjistili jsme, že lišky se občas živí i ropuchami. Kterým směrem přidáme šipku, aby byl obrázek správně? od ropuchy k lišce",0,1,0,0,0,0,0
183,Kdo loví nejvíc druhů živočichů na obrázku?,orel,myš,66.942,Kdo loví nejvíc druhů živočichů na obrázku? orel,0,1,0,0,0,0,0
183,Kdo je loven nejvíce druhy živočichů na obrázku?,myš,liška,72.156,Kdo je loven nejvíce druhy živočichů na obrázku? myš,0,1,0,0,0,0,0
183,Kdo neloví žádného živočicha na obrázku?,kobylka,puštík,61.987,Kdo neloví žádného živočicha na obrázku? kobylka,0,1,0,0,0,0,0
183,"Poznáme z obrázku, který živočich se živí kterým živočichem?",ano,ne,76.824,"Poznáme z obrázku, který živočich se živí kterým živočichem? ano",0,1,0,0,0,0,0
183,Poznáme z obrázku velikostní rozdíly mezi živočichy?,ne,ano,71.17,Poznáme z obrázku velikostní rozdíly mezi živočichy? ne,0,1,0,0,0,0,0
183,Obrázek zachycuje pouze část skutečnosti. Co zachycuje?,potravní vztahy,stáří druhů,76.078,Obrázek zachycuje pouze část skutečnosti. Co zachycuje? potravní vztahy,0,1,0,0,0,0,0
183,"Poznáme z obrázku, jak daleko jsou od sebe hlavní města zemí?",ne,ano,68.864,"Poznáme z obrázku, jak daleko jsou od sebe hlavní města zemí? ne",0,1,0,0,0,0,0
183,"Poznáme z obrázku, jestli je některá země u moře?",ne,ano,70.59,"Poznáme z obrázku, jestli je některá země u moře? ne",0,1,0,0,0,0,0
183,"Poznáme z obrázku, s kolika státy určitá země sousedí?",ano,ne,72.777,"Poznáme z obrázku, s kolika státy určitá země sousedí? ano",0,1,0,0,0,0,0
183,Kolik sousedů má Thajsko?,4,2,72.464,Kolik sousedů má Thajsko? 4,0,1,0,0,0,0,0
183,Sousedí spolu Vietnam a Malajsie?,ne,ano,77.379,Sousedí spolu Vietnam a Malajsie? ne,0,1,0,0,0,0,0
183,Sousedí spolu Kambodža a Thajsko?,ano,ne,79.595,Sousedí spolu Kambodža a Thajsko? ano,0,1,0,0,0,0,0
183,Která země má více sousedů?,Myanmar,Kambodža,50.175,Která země má více sousedů? Myanmar,0,1,0,0,0,0,0
183,Která země sousedí s Vietnamem?,Laos,Malajsie,80.959,Která země sousedí s Vietnamem? Laos,0,1,0,0,0,0,0
183,Která země nesousedí s Myanmarem?,Kambodža,Laos,66.644,Která země nesousedí s Myanmarem? Kambodža,0,1,0,0,0,0,0
183,Která země sousedí s Malajsií?,Thajsko,Vietnam,84.024,Která země sousedí s Malajsií? Thajsko,0,1,0,0,0,0,0
183,Která země sousedí s Kambodžou i Myanmarem?,Laos,Vietnam,74.366,Která země sousedí s Kambodžou i Myanmarem? Laos,0,1,0,0,0,0,0
183,Thajsko je společný soused:,Malajsie a Laosu,Vietnamu a Laosu,75.607,Thajsko je společný soused: Malajsie a Laosu,0,0,1,0,0,0,0
183,Kolik sousedů má Kambodža?,3,5,78.991,Kolik sousedů má Kambodža? 3,0,1,0,0,0,0,0
183,Která země má 5 sousedů?,Myanmar,Thajsko,54.574,Která země má 5 sousedů? Myanmar,0,1,0,0,0,0,0
183,Obrázek zachycuje pouze část skutečnosti. Co zachycuje?,sousedství,vzdálenosti,73.402,Obrázek zachycuje pouze část skutečnosti. Co zachycuje? sousedství,0,1,0,0,0,0,0
183,Můžeme z obrázku zjistit vzdálenost stanic?,ne,ano,69.677,Můžeme z obrázku zjistit vzdálenost stanic? ne,0,1,0,0,0,0,0
183,"Můžeme zjistit, které stanice jsou přestupní?",ano,ne,73.918,"Můžeme zjistit, které stanice jsou přestupní? ano",0,1,0,0,0,0,0
183,"Můžeme poznat, kolika zastávkami projedeme cestou z jedné stanice do druhé?",ano,ne,70.846,"Můžeme poznat, kolika zastávkami projedeme cestou z jedné stanice do druhé? ano",0,1,0,0,0,0,0
183,"Můžeme poznat, kolik zastávek se nachází na celé žluté trase?",ne,ano,0.0,"Můžeme poznat, kolik zastávek se nachází na celé žluté trase? ne",0,1,0,0,0,0,0
183,"Můžeme zjistit, jak dlouho bude trvat cesta mezi dvěma stanicemi?",ne,ano,71.796,"Můžeme zjistit, jak dlouho bude trvat cesta mezi dvěma stanicemi? ne",0,1,0,0,0,0,0
183,Obrázek zachycuje pouze část skutečnosti. Co zachycuje?,spojení,vzdálenosti,75.901,Obrázek zachycuje pouze část skutečnosti. Co zachycuje? spojení,0,1,0,0,0,0,0
183,Jak dlouho bude trvat cesta z Lesní na Hlavní nádraží?,nelze rozhodnout,15 minut,78.539,Jak dlouho bude trvat cesta z Lesní na Hlavní nádraží? nelze rozhodnout,0,1,0,0,0,0,0
183,Kolik kilometrů jsou od sebe zastávky Kruhová a Pod Mostem?,nelze rozhodnout,3 km,72.884,Kolik kilometrů jsou od sebe zastávky Kruhová a Pod Mostem? nelze rozhodnout,0,1,0,0,0,0,0
183,Kolik dalších zastávek projedeme cestou z Lesní do Nadzemní?,jednu,nelze rozhodnout,68.25,Kolik dalších zastávek projedeme cestou z Lesní do Nadzemní? jednu,0,1,0,0,0,0,0
183,"Když pojedeme z Novoměstského náměstí na Kruhovou, kolikrát budeme muset přestupovat?",jednou,ani jednou,77.652,"Když pojedeme z Novoměstského náměstí na Kruhovou, kolikrát budeme muset přestupovat? jednou",0,1,0,0,0,0,0
183,Která zastávka je přestupní?,Hlavní nádraží,Lesní,77.816,Která zastávka je přestupní? Hlavní nádraží,0,1,0,0,0,0,0
183,Kolik je na obrázku přestupních stanic?,3,6,69.493,Kolik je na obrázku přestupních stanic? 3,0,1,0,0,0,0,0
183,Která stanice není přestupní?,Nadzemní,Pod Mostem,70.503,Která stanice není přestupní? Nadzemní,0,1,0,0,0,0,0
183,Která zastávka je na trase vedle Lesní?,Kruhová,Nadzemní,79.12,Která zastávka je na trase vedle Lesní? Kruhová,0,1,0,0,0,0,0
183,"Můžeme z obrázku zjistit, na které lince metra se nachází která stanice?",ano,ne,70.557,"Můžeme z obrázku zjistit, na které lince metra se nachází která stanice? ano",0,1,0,0,0,0,0
184,Jak dlouhá je cesta z Kozolup do Držkova?,3 km,4 km,77.568,Jak dlouhá je cesta z Kozolup do Držkova? 3 km,0,1,0,0,0,0,0
184,Jak dlouhá je cesta z Vidlákova do Mokrovous?,1 km,2 km,73.811,Jak dlouhá je cesta z Vidlákova do Mokrovous? 1 km,0,1,0,0,0,0,0
184,"Když půjdeme z Oslovic do Držkova, vždy musíme jít přes:",Mlékojedy,Kozolupy,64.925,"Když půjdeme z Oslovic do Držkova, vždy musíme jít přes: Mlékojedy",0,0,1,0,0,0,0
184,Jak dlouhá je nejkratší cesta z Mlékojed do Držkova?,4 km,6 km,74.242,Jak dlouhá je nejkratší cesta z Mlékojed do Držkova? 4 km,0,1,0,0,0,0,0
184,Jak dlouhá je nejkratší cesta z Oslovic do Mokrovous?,4 km,3 km,68.188,Jak dlouhá je nejkratší cesta z Oslovic do Mokrovous? 4 km,0,1,0,0,0,0,0
184,"Chceme jít z Držkova do Vidlákova. Zajdeme si, pokud půjdeme přes Mokrovousy místo přímé cesty?",ne,ano,52.093,"Chceme jít z Držkova do Vidlákova. Zajdeme si, pokud půjdeme přes Mokrovousy místo přímé cesty? ne",0,1,0,0,0,0,0
184,Chceme jít z Kozolup do Vidlákova co nejkratší cestou. Kolik máme možností?,2,1,75.556,Chceme jít z Kozolup do Vidlákova co nejkratší cestou. Kolik máme možností? 2,0,1,0,0,0,0,0
184,Chceme jít z Mokrovous do Mlékojed co nejkratší cestou. Kolik máme možností?,1,2,54.739,Chceme jít z Mokrovous do Mlékojed co nejkratší cestou. Kolik máme možností? 1,0,1,0,0,0,0,0
184,Nejkratší cesta mezi kterými dvěma vesnicemi má délku 4?,Kozolupy a Mokrovousy,Kozolupy a Mlékojedy,64.866,Nejkratší cesta mezi kterými dvěma vesnicemi má délku 4? Kozolupy a Mokrovousy,0,1,0,0,0,0,0
184,Nejkratší cesta mezi kterými dvěma vesnicemi má délku 3?,Oslovice a Vidlákov,Mokrovousy a Držkov,64.506,Nejkratší cesta mezi kterými dvěma vesnicemi má délku 3? Oslovice a Vidlákov,0,1,0,0,0,0,0
184,Jsme v Oslovicích a chceme ujít nejvýše 3 km. Kam se určitě nepodíváme?,do Kozolup,do Vidlákova,53.935,Jsme v Oslovicích a chceme ujít nejvýše 3 km. Kam se určitě nepodíváme? do Kozolup,0,1,0,0,0,0,0
184,Jsme v Mokrovousech a chceme ujít nejvýše 3 km. Kam se můžeme podívat?,do Držkova,do Oslovic,68.604,Jsme v Mokrovousech a chceme ujít nejvýše 3 km. Kam se můžeme podívat? do Držkova,0,1,0,0,0,0,0
184,Jsme v Mlékojedech. Kam vede nejkratší cesta délky 4 km?,do Držkova,do Mokrovous,70.704,Jsme v Mlékojedech. Kam vede nejkratší cesta délky 4 km? do Držkova,0,1,0,0,0,0,0
184,Jak dlouhá je nejkratší cesta z Kozolup do Oslovic a zpátky?,8 km,6 km,61.876,Jak dlouhá je nejkratší cesta z Kozolup do Oslovic a zpátky? 8 km,0,1,0,0,0,0,0
184,Jak dlouhá je cesta z Mokrovous přes Vidlákov a Mlékojedy do Kozolup?,6 km,4 km,67.915,Jak dlouhá je cesta z Mokrovous přes Vidlákov a Mlékojedy do Kozolup? 6 km,0,1,0,0,0,0,0
184,Kolik křižovatek (včetně počáteční a cílové) musí taxikář nejméně projet cestou z modrého do žlutého bodu?,5,6,70.136,Kolik křižovatek (včetně počáteční a cílové) musí taxikář nejméně projet cestou z modrého do žlutého bodu? 5,0,1,0,0,0,0,0
184,Kolik křižovatek (včetně počáteční a cílové) musí taxikář nejméně projet cestou z modrého do žlutého bodu?,4,3,45.932,Kolik křižovatek (včetně počáteční a cílové) musí taxikář nejméně projet cestou z modrého do žlutého bodu? 4,0,1,0,0,0,0,0
184,Kolik křižovatek (včetně počáteční a cílové) musí taxikář nejméně projet cestou z modrého do žlutého bodu?,5,3,54.986,Kolik křižovatek (včetně počáteční a cílové) musí taxikář nejméně projet cestou z modrého do žlutého bodu? 5,0,1,0,0,0,0,0
184,Kolik různých nejkratších cest existuje mezi modrým a žlutým bodem?,4,7,72.11,Kolik různých nejkratších cest existuje mezi modrým a žlutým bodem? 4,0,1,0,0,0,0,0
184,Kolik různých nejkratších cest existuje mezi modrým a žlutým bodem?,3,1,78.438,Kolik různých nejkratších cest existuje mezi modrým a žlutým bodem? 3,0,1,0,0,0,0,0
184,Kolik různých nejkratších cest existuje mezi modrým a žlutým bodem?,6,2,56.125,Kolik různých nejkratších cest existuje mezi modrým a žlutým bodem? 6,0,1,0,0,0,0,0
184,"Pokud chceme jet ze stanice Novoměstské náměstí na Lesní přes co nejméně stanic, kolikrát musíme přestupovat?",dvakrát,jednou,66.79,"Pokud chceme jet ze stanice Novoměstské náměstí na Lesní přes co nejméně stanic, kolikrát musíme přestupovat? dvakrát",0,1,0,0,0,0,0
184,"Pokud chceme jet z Hlavního nádraží do stanice Nadzemní přes co nejméně stanic, kde budeme přestupovat?",je to jedno,na Kruhové,50.562,"Pokud chceme jet z Hlavního nádraží do stanice Nadzemní přes co nejméně stanic, kde budeme přestupovat? je to jedno",0,1,0,0,0,0,0
184,"Pokud chceme jet ze stanice Novoměstské náměstí na Lesní s co nejméně přestupy, kde budeme přestupovat?",Pod Mostem,na Kruhové,56.029,"Pokud chceme jet ze stanice Novoměstské náměstí na Lesní s co nejméně přestupy, kde budeme přestupovat? Pod Mostem",0,1,0,0,0,0,0
184,"Chceme jet z Lesní na Hlavní nádraží, ale na fialové trase je uzavírka. Kde budeme přestupovat?",Pod Mostem,na Kruhové,59.122,"Chceme jet z Lesní na Hlavní nádraží, ale na fialové trase je uzavírka. Kde budeme přestupovat? Pod Mostem",0,1,0,0,0,0,0
184,Chceme jet z fialové trasy na stanici Nadzemní. Kde nejspíše přestoupíme?,na  Kruhové,na Hlavním nádraží,69.758,Chceme jet z fialové trasy na stanici Nadzemní. Kde nejspíše přestoupíme? na  Kruhové,0,1,0,0,0,0,0
130,Desktopový operační systém může bez problému fungovat i v chytrém telefonu.,nepravda,pravda,52.984,Desktopový operační systém může bez problému fungovat i v chytrém telefonu. nepravda,0,0,0,0,1,0,0
130,Desktopové operační systémy jsou obvykle _ než mobilní.,složitější,jednodušší,67.645,Desktopové operační systémy jsou obvykle _ než mobilní. složitější,1,0,0,0,0,0,0
130,"Abychom mohli používat operační systém Windows, musíme mít zakoupenou:",licenci,linuxaci,76.633,"Abychom mohli používat operační systém Windows, musíme mít zakoupenou: licenci",0,0,1,0,0,0,0
130,K užívání operačního systému Windows je třeba mít platnou licenci.,pravda,nepravda,74.753,K užívání operačního systému Windows je třeba mít platnou licenci. pravda,0,0,0,0,1,0,0
130,V příkazovém řádku ovládáme počítač pomocí:,psaní textových příkazů,klikání myší na ikony,66.13,V příkazovém řádku ovládáme počítač pomocí: psaní textových příkazů,0,0,1,0,0,0,0
130,Zdarma je možné instalovat operační systém:,Linux,Windows,66.226,Zdarma je možné instalovat operační systém: Linux,0,0,1,0,0,0,0
130,Počítač bez operačního systému _ používat úplně stejně jako počítač s operačním systémem.,nelze,lze,62.158,Počítač bez operačního systému _ používat úplně stejně jako počítač s operačním systémem. nelze,1,0,0,0,0,0,0
130,"uživatel počítače, který má vyšší oprávnění než ostatní uživatelé",správce systému,BIOS,69.37,"uživatel počítače, který má vyšší oprávnění než ostatní uživatelé správce systému",0,0,0,0,0,0,0
130,Správce systému musí často potvrzovat instalaci nových aplikací.,pravda,nepravda,82.152,Správce systému musí často potvrzovat instalaci nových aplikací. pravda,0,0,0,0,1,0,0
130,Správce systému se v operačním systému Windows nazývá:,Administrator,root,79.547,Správce systému se v operačním systému Windows nazývá: Administrator,0,0,1,0,0,0,0
130,Operační systém je přímo vestavěný do počítače a nelze měnit.,nepravda,pravda,58.809,Operační systém je přímo vestavěný do počítače a nelze měnit. nepravda,0,0,0,0,1,0,0
130,"Do počítače, který už má operační systém, je možné nainstalovat jiný operační systém.",pravda,nepravda,71.834,"Do počítače, který už má operační systém, je možné nainstalovat jiný operační systém. pravda",0,0,0,0,1,0,0
